licitacao,unidade,modalidade,item_lote,item_id,codigo_item_siga,descricao,quantidade,exclusivo_me_epp
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 25,197240,7115.002.0190,"MESA REUNIAO (ESCRITORIO),FORMATO: RETANGULAR, DIMENSAO TAMPO (H X L X C): 750MM X 1000MM X 2000MM, ESPESSURA 25 MM, DIMENSAO TAMPO (H X D): N/A, MATERIAL ESTRUTURA: MADEIRA COM TAMPO EM MDP, FORMA FORNECIMENTO: UNIDADE, ADICIONAL: PE DA MESA PAINEL DE MDP 25 MM COM ACABAMENTO DE BORDA; SAPATAS COM REGULAGEM DE ALTURA - ID:197240 - Código do Item:7115.002.0190",1,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 26,197241,7195.002.0099,"BANCO (USO GERAL),MATERIAL: MADEIRA MACICA, ENCOSTO: SEM, APOIO: SEM, ALTURA: 46,5 CM, PROFUNDIDADE: 36 CM, LARGURA: 190 CM, ESTRUTURA: METAL COM PÉ DE FERRO, FORMA FORNECIMENTO: UNIDADE - ID:197241 - Código do Item:7195.002.0099",1,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 27,197242,7290.027.0022,"PLANTA ORNAMENTAL ARTIFICIAL,NOME CIENTIFICO: HEDERA HELIX, MATERIAL FOLHAS: SEDA ARAME E PLASTICO, ACABAMENTO FOLHAS: N/A, MATERIAL TRONCO: N/A, ALTURA: 2,10 M, FORMA FORNECIMENTO: UNIDADE - ID:197242 - Código do Item:7290.027.0022",15,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 28,197243,7195.029.0106,"MESA AUXILIAR (USO GERAL),UTILIZACAO: CANTO, MATERIAL TAMPO: MDF ESPESSURA 15 MM PRETO REDONDO, MATERIAL ESTRUTURA: MADEIRA, DIMENSOES: 62 CM X 45 CM X 45 CM (A X L X P), PRATELEIRA: SEM PRATELEIRA, ACESSORIO/ADICIONAL: PES MADEIRA MACICA MODELO PALITO COM PINTURA VERNIZ NATURAL, FORMA FORNECIMENTO: UNIDADE - ID:197243 - Código do Item:7195.029.0106",1,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 29,197244,7510.043.0007,"MOLDURA PARA QUADRO,TIPO: REDONDA COM FUNDO DE MDF CRU REMOVIVEL, MATERIAL: MDF CRU, TRATAMENTO: SEM, COR: SEM, DIMENSAO (L X C): DIAMETRO 70 CM, ACESSORIO: PENDURADOR, FORMA FORNECIMENTO: UNIDADE - ID:197244 - Código do Item:7510.043.0007",1,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 30,197247,6210.004.0229,"LUMINARIA,MATERIAL: CORPO EM ABS PRETO, FORMATO: RETANGULAR, TIPO LAMPADA: LED TEMPERATURA 3000K, QUANTIDADE LAMPADA: 1, POTENCIA LAMPADA: 30 W, BASE: PENDENTE LINEAR, DIMENSAO (H X L X C) / (D X H): 55 MM X 35 MM X 1180 MM, COR: PRETO, COMPLEMENTO: TENSAO 127V, 120 CM DE CABO PARA FIXACAO, MATERIAL DIFUSOR (TAMPA): N/A, ACABAMENTO: N/A, REFLETOR PARABOLICO: N/A, INSTALACAO: TETO, FORMA FORNECIMENTO: UNIDADE - ID:197247 - Código do Item:6210.004.0229",1,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 31,197249,6210.004.0230,"LUMINARIA,MATERIAL: PERFIL DE LED EMBUTIR DE ALUMINIO, FORMATO: SLIM, TIPO LAMPADA: LED TIPO 2835, COR QUENTE ATE 3000K, QUANTIDADE LAMPADA: 240/M, POTENCIA LAMPADA: 20W; 127V, BASE: FITA DE LED, DIMENSAO (H X L X C) / (D X H): 2M X 50 MM, COR: PERFIL PRETO, COMPLEMENTO: NAO DIMERIZAVEL, GRAU DE PROTECAO IP44, MATERIAL DIFUSOR (TAMPA): N/A, ACABAMENTO: N/A, REFLETOR PARABOLICO: N/A, INSTALACAO: OPTAR PELA FITA LED QUE VEM COM FONTE, FORMA FORNECIMENTO: UNIDADE - ID:197249 - Código do Item:6210.004.0230",6,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 32,197250,6210.002.0050,"LUMINARIA EMBUTIR FLUORESCENTE (TETO),MATERIAL: PLASTICO ABS, FORMATO: SPOT QUADRADO, TIPO: DE EMBUTIR, 127V / BIVOLT, COMPATIVEL COM MINI DICROICA MR11 LED, QUANTIDADE LAMPADA: 1, POTENCIA LAMPADA: LED TEMPERATURA 3000K, ACABAMENTO: N/A, DIMENSAO (H X L X C): 70 X 70 X 35 MM, COR: BRANCA, MATERIAL REFLETOR PARABOLICO: N/A, REATOR: N/A, VIDRO: N/A, FORMA FORNECIMENTO: UNIDADE - ID:197250 - Código do Item:6210.002.0050",25,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 33,197251,7510.043.0008,"MOLDURA PARA QUADRO,TIPO: REDONDA COM FUNDO DE MDF CRU REMOVIVEL, MATERIAL: MDF CRU, TRATAMENTO: SEM, COR: SEM, DIMENSAO (L X C): DIAMETRO 40 CM, ACESSORIO: PENDURADOR, FORMA FORNECIMENTO: UNIDADE - ID:197251 - Código do Item:7510.043.0008",1,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 34,197255,7197.017.0014,"ACABAMENTO MOVEIS,TIPO ACABAMENTO: PAINEL RIPADO REVESTIMENTO MELAMINICO, MATERIAL: MDF, ACABAMENTO: LISO, COR: IMBUIA, MARCA: SEM, MODELO: SEM, FORMA FORNECIMENTO: UNIDADE - ID:197255 - Código do Item:7197.017.0014",130,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 35,197257,5335.001.0062,"TELA METALICA,TIPO: TRELICA ARAMADA, MATERIAL: FERRO, REVESTIMENTO FIO: N/A, TRATAMENTO SUPERFICIAL: N/A, FORMATO MALHA: TELA COM ESPACAMENTO ARAMADO DE 5CM, FIO: N/A, MALHA (L X H): 60 CM X 100 CM, DIMENSAO (L X C): 60 CM X 100 CM, FORMA FORNECIMENTO: UNIDADE - ID:197257 - Código do Item:5335.001.0062",6,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 36,197259,7510.043.0009,"MOLDURA PARA QUADRO,TIPO: REDONDA COM FUNDO DE MDF CRU REMOVIVEL, MATERIAL: MDF CRU, TRATAMENTO: SEM, COR: SEM, DIMENSAO (L X C): DIAMETRO 30 CM, ACESSORIO: PENDURADOR, FORMA FORNECIMENTO: UNIDADE - ID:197259 - Código do Item:7510.043.0009",1,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 37,197268,7110.012.0230,"POLTRONA,TIPO: CONJUNTO DUAS POLTRONAS COM APOIO PARA OS PES, MATERIAL ESTRUTURA: ENCHIMENTO PEROLAS DE EPS 2,5MM, REGULAGEM: SEM, REVESTIMENTO ASSENTO-ENCOSTO: NOBUCK, CARACTERISTICAS ADICIONAIS: MALEAVEL, SEM MADEIRA, COR PRETA, FORMA FORNECIMENTO: UNIDADE - ID:197268 - Código do Item:7110.012.0230",1,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 38,197273,6210.012.0006,"BALIZADOR (LUMINARIA),MATERIAL BASE: PAINEL DE ALUMINIO LED RETANGULAR TEMPERATURA 3000K, ACABAMENTO: EMBUTIR, TENSAO: 127V, FORMA FORNECIMENTO: UNIDADE - ID:197273 - Código do Item:6210.012.0006",4,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 39,197287,8010.014.0417,"TINTA IMOBILIARIA,TIPO: ACRILICA, COR: NAVIOS AO MAR (AZUL), ACABAMENTO: EXTRA FOSCO, BRILHO: SEM, FORMA FORNECIMENTO: GALAO 3,2 LITROS - ID:197287 - Código do Item:8010.014.0417",2,S
PD 001/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 40,197289,8010.014.0418,"TINTA IMOBILIARIA,TIPO: ACRILICA, COR: NIQUEL (CINZA), ACABAMENTO: FOSCO, BRILHO: SEM, FORMA FORNECIMENTO: EMBALAGEM 16 LITROS - ID:197289 - Código do Item:8010.014.0418",1,S
PD 002/24,SEDCON - SECRETARIA DE ESTADO DE DEFESA DO CONSUMIDOR,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,136273,0672.002.0156,"SERVICOS DE FORNECIMENTO DE REFEICOES PREPARADAS, LANCHES E SIMILARES,DESCRIÇÃO: CONTRATACAO DE EMPRESA ESPECIALIZADA NA PRESTACAO DE SERVICOS DE PREPARO E DISTRIBUICAO DE REFEICOES PREPARADAS, LANCHES E SIMILARES - ID:136273 - Código do Item:0672.002.0156",1,S
PD 002/26,FIA - FUNDAÇÃO PARA A INFÂNCIA E ADOLESCÊNCIA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,129260,6510.003.0023,"ALGODAO,TIPO: HIDROFILO, TRATAMENTO: QUIMICAMENTE PURO, APRESENTACAO: ROLO, FORNECIMENTO: PACOTE 500G - ID:129260 - Código do Item:6510.003.0023",24,S
PD 002/26,FIA - FUNDAÇÃO PARA A INFÂNCIA E ADOLESCÊNCIA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 2,6837,6510.024.0003,"ESPARADRAPO,MATERIAL: MICROPORE, LARGURA: 10 CM, COMPRIMENTO: 4,5 M, COR: BRANCO, TRATAMENTO: ANTI-ALERGICO - ID:6837 - Código do Item:6510.024.0003",72,S
PD 002/26,FIA - FUNDAÇÃO PARA A INFÂNCIA E ADOLESCÊNCIA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 3,60906,6510.024.0016,"ESPARADRAPO,MATERIAL: ALGODÃO, LARGURA: 10 CM, COMPRIMENTO: 4,5 M, COR: BRANCO, TRATAMENTO: IMPERMEÁVEL - ID:60906 - Código do Item:6510.024.0016",36,S
PD 002/26,FIA - FUNDAÇÃO PARA A INFÂNCIA E ADOLESCÊNCIA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 4,66413,6510.025.0007,"GAZE (CURATIVO E COBERTURA) ,TRATAMENTO: NAO ESTERIL, MATERIAL: 100% ALGODAO, LARGURA: 7,5 cm, COMPRIMENTO: 7,5 cm, FORNECIMENTO: PACOTE  COM 500 UNIDADES, ACABAMENTO: HIDROFILA - ID:66413 - Código do Item:6510.025.0007",24,S
PD 002/26,FIA - FUNDAÇÃO PARA A INFÂNCIA E ADOLESCÊNCIA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 5,143767,6510.025.0016,"GAZE (CURATIVO E COBERTURA) ,TRATAMENTO: ESTERILIZADA, MATERIAL: ALGODAO, LARGURA: 7,5 CM, COMPRIMENTO: 7,5 CM, FORNECIMENTO: PACOTE 10 UNIDADES, ACABAMENTO: 11 FIOS  - HIDROFILA - ID:143767 - Código do Item:6510.025.0016",1500,S
PD 002/26,FIA - FUNDAÇÃO PARA A INFÂNCIA E ADOLESCÊNCIA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 6,116714,6532.005.0041,"LUVA CIRURGICA,TIPO: DESCARTAVEL, MATERIAL: BORRACHA NATURAL (LATEX), TIPO ESTERILIZACAO: N/D, ACABAMENTO: TEXTURA HOMOGENEA, TAMANHO: 7.0, ESPESSURA: N/A, COR: NATURAL, TRANSPARENCIA: TRANSLUCIDO, LUBRIFICACAO: COM PO BIOABSORVIVEL, DESENHO: MAO DIREITA E ESQUERDA, EMBALAGEM: PAR EM EMBALAGEM DUPLA, EXTERNA EM PAPEL GRAU CIRURGICO, PERMITA ABERTURA ASSEPTICA - ID:116714 - Código do Item:6532.005.0041",1860,S
PD 002/26,FIA - FUNDAÇÃO PARA A INFÂNCIA E ADOLESCÊNCIA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 7,97240,6532.008.0015,"MASCARA CIRURGICA DESCARTAVEL,MATERIAL MASCARA: TECIDO NAO TECIDO, QUANTIDADE CAMADA: 3, CLIP NASAL: FIXADO AO CORPO DA MASCARA, FORMATO: SIMPLES (RETANGULAR), MATERIAL VISOR: SEM VISOR, GRAMATURA: 70 G/M², FILTRO: N/D, FIXACAO: ELASTICO, COR: BRANCO, PRECISAO FILTRAGEM: 95%, 1~2 µ - ID:97240 - Código do Item:6532.008.0015",1200,S
PD 002/26,FIA - FUNDAÇÃO PARA A INFÂNCIA E ADOLESCÊNCIA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 8,21975,6515.237.0001,"SONDA URETRAL,MATERIAL: POLIVINIL, CALIBRE: 10 - ID:21975 - Código do Item:6515.237.0001",1860,S
PD 002/26,FIA - FUNDAÇÃO PARA A INFÂNCIA E ADOLESCÊNCIA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 9,74552,6510.038.0016,"ATADURA,TIPO: CREPOM TIPO I, MATERIAL: 100% ALGODAO CRU, 13 FIOS/CM2, TAMANHO: 15 CM X 1,80M, EMBALAGEM: INDIVIDUAL, ACABAMENTO: UNIFORME, BORDAS ACABADAS, ISENTA DE RASGOS, IMPUREZAS E FIAPOS, NORMA: NBR 14056 - ID:74552 - Código do Item:6510.038.0016",120,S
PD 002/26,AGENERSA - AG REGUL ENERGIA E SANEAMENTO DO EST RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,199312,5805.001.0043,"APARELHO CELULAR,SISTEMA: ANDROID 14, SERVICO: 4G, MODELO: INTRINSECAMENTE SEGURO COM CLASSIFICACAO EX PARA ZONA 2/22, COR: N/A, MARCA: N/A, ACESSORIO: RECARREGADOR BATERIA CABO, FUNCOES: PROCESSADOR OCTACORE, MEMORIA RAM 6GB, MEMORIA INTERNA 128GB, CAMERA TRASEIRA 48 MP COM AUTOFOCO, CAMERA FRONTAL 5MP COM FOCO FIXO, GRAU DE PROTECAO IP68, FORMA FORNECIMENTO: UNIDADE - ID:199312 - Código do Item:5805.001.0043",2,S
PD 002/26 R1,RIOPREVIDÊNCIA - FUNDO UNICO DE PREVIDENCIA SOCIAL DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1 Lote: 1,58456,0101.013.0001,"SERVICOS DE INSTALACAO DE SISTEMA INTERNO DE SOM,DESCRICAO: CONTRATACAO DE EMPRESA ESPECIALIZADA NA INSTALACAO DE SISTEMA DE SOM COM FORNECIMENTO DE MATERIAL - ID:58456 - Código do Item:0101.013.0001",1,S
PD 002/26 R1,RIOPREVIDÊNCIA - FUNDO UNICO DE PREVIDENCIA SOCIAL DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 2 Lote: 1,144974,6145.028.0005,"CABO MICROFONE,COR: PRETO, EXTREMIDADE A: XLR, TIPO CONECTOR EXTREMIDADE A: ESTEREO, EXTREMIDADE B: XLR, TIPO CONECTOR EXTREMIDADE B: ESTEREO, COMPRIMENTO: 1 M, MATERIAL CONDUTOR: COBRE, FORMA FORNECIMENTO: UNIDADE - ID:144974 - Código do Item:6145.028.0005",32,S
PD 002/26 R1,RIOPREVIDÊNCIA - FUNDO UNICO DE PREVIDENCIA SOCIAL DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 3 Lote: 1,145002,5835.009.0021,"MESA DE SOM,QUANTIDADE CANAL ENTRADA: 16 CANAIS, TENSAO: 127 / 230 V, ACESSORIO: FONE DE OUVIDO, DIMENSAO (L X H X P): 444 X 130 X 500 MM, MODELO: ANALOGICA, POTENCIA: CONSUMO 40 W, DISPLAY: LED COLORIDO, PORTA GRAVACAO: USB, CONTROLE FREQUENCIA: 80Hz, FUNCOES: MONO E ESTEREO, CONEXAO ENTRADA AUDIO: MIC E LINE, INTERFACE DADOS: USB, FORMA FORNECIMENTO: UNIDADE - ID:145002 - Código do Item:5835.009.0021",1,S
PD 002/26 R1,RIOPREVIDÊNCIA - FUNDO UNICO DE PREVIDENCIA SOCIAL DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 4 Lote: 1,150544,5935.020.0011,"CONECTOR XLR,TIPO: CONECTOR, MODELO: FEMEA, CORPO: RETO LISO, MATERIAL CORPO: PLASTICO, COM TRAVA, MATERIAL TERMINAL: METAL, NUMERO TERMINAIS: 3, FORMA FORNECIMENTO: UNIDADE - ID:150544 - Código do Item:5935.020.0011",4,S
PD 002/26 R1,RIOPREVIDÊNCIA - FUNDO UNICO DE PREVIDENCIA SOCIAL DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 5 Lote: 1,150545,5935.020.0012,"CONECTOR XLR,TIPO: CONECTOR, MODELO: MACHO, CORPO: RETO LISO, MATERIAL CORPO: PLASTICO, COM TRAVA, MATERIAL TERMINAL: METAL, NUMERO TERMINAIS: 3, FORMA FORNECIMENTO: UNIDADE - ID:150545 - Código do Item:5935.020.0012",4,S
PD 002/26 R1,RIOPREVIDÊNCIA - FUNDO UNICO DE PREVIDENCIA SOCIAL DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 6 Lote: 1,177321,5999.003.0076,"SUPORTE EQUIPAMENTO ELETRICO-ELETRONICO,MATERIAL: ACO, TIPO EQUIPAMENTO: SUPORTE DE PAREDE PARA CAIXA DE SOM, CAPACIDADE CARGA: ATE 25KG, DIMENSAO (H X L X C): 180MM X 71MM X 350MM, COR: PRETA, MODELO: PAREDE COM AJUSTE DE INCLINACAO, FORMA FORNECIMENTO: UNIDADE - ID:177321 - Código do Item:5999.003.0076",2,S
PD 002/26 R1,RIOPREVIDÊNCIA - FUNDO UNICO DE PREVIDENCIA SOCIAL DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 7 Lote: 1,184163,5965.005.0032,"FONE OUVIDO,MATERIAL: PLASTICO, COR: PRETO, TIPO: CIRCUMAURAL PROFISSIONAL, IMPEDANCIA: 40 OHMS, SENSIBILIDADE: 97DB /MW, FAIXA FREQUENCIA: 10HZ A 22KHZ, POTENCIA MAXIMA ENTRADA: 500MW, REGULAGEM: N/D, DIAMETRO: 40 MM, COMPRIMENTO CABO: 3 M, FORMA FORNECIMENTO: UNIDADE - ID:184163 - Código do Item:5965.005.0032",1,S
PD 002/26 R1,RIOPREVIDÊNCIA - FUNDO UNICO DE PREVIDENCIA SOCIAL DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 8 Lote: 1,188214,5965.009.0061,"MICROFONE SEM FIO,MODELO: SISTEMA DE MAO SEM FIO, MATERIAL CORPO: METAL /PLASTICO, PADRAO CAPSULA: CARDIOIDE, MODO RECEPCAO: LCD - SAIDAS: 1 x XLR, 1 x 1/4`` - FONTE DE ALIMENTACAO: 12-15V DC, RESPOSTA FREQUENCIA: 50HZ ~ 15KHZ, NIVEL SAIDA AF: 50HZ-20 KHZ, IMPEDANCIA: 200 OHMS 1/4 : 50 OHMS, BANDA FREQUENCIA: 50 HZ - 15000 HZ, MODULO MODULACAO: 105DBM PARA 12DB SINAD, TIPICA, CORRENTE: BIVOLT, FONTE DE ALIMENTACAO 12-15V DC, TENSAO: BIVOLT, COR: PRETA, FORMA FORNECIMENTO: UNIDADE - ID:188214 - Código do Item:5965.009.0061",2,S
PD 002/26 R1,RIOPREVIDÊNCIA - FUNDO UNICO DE PREVIDENCIA SOCIAL DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 9 Lote: 1,191746,6145.008.0055,"CABO AUDIO / VIDEO,MODELO: P2 PARA P10, QUANTIDADE VIAS: ESTEREO, SECAO NOMINAL: N/A, BLINDAGEM: FITA DE ALUMINIO + COBRE TRACADO, REVESTIMENTO CABO: EMBORRACHADO, COR CABO: PRETO, CONECTOR: P10 MONO e P2 ESTEREO, COMPRIMENTO: 3 M, REVESTIMENTO CONECTOR: N/A, COR CONECTOR: N/A, REVESTIMENTO TERMINAL: N/A, FORMA FORNECIMENTO: UNIDADE - ID:191746 - Código do Item:6145.008.0055",1,S
PD 002/26 R1,RIOPREVIDÊNCIA - FUNDO UNICO DE PREVIDENCIA SOCIAL DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 10 Lote: 1,192813,7060.014.0034,"PECAS / COMPONENTES NOBREAK,DESCRICAO: NOBREAK NEW STATION UPS LINE INTERACTIVE 600 VA, MODELO: NOBREAK 600 VA NEW STATION, REFERENCIA: NEW STATION UPS 0027396, FABRICANTE: SMS, FORMA FORNECIMENTO: UNIDADE - ID:192813 - Código do Item:7060.014.0034",1,S
PD 002/26 R1,RIOPREVIDÊNCIA - FUNDO UNICO DE PREVIDENCIA SOCIAL DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 11 Lote: 1,193936,5835.022.0003,"MONITOR DE REFERENCIA,AMPLIFICADOR: 50 W, FAIXA FREQUENCIA: 55 HZ A 20 KHZ, IMPEDANCIA: 20 KOHMS, INDICADOR FORCA: LED, CONECTORES: XLR E 1 X 1 1/4 ` TRS SERVO-BALANCEADAS ENTRADAS, FORMA FORNECIMENTO: UNIDADE - ID:193936 - Código do Item:5835.022.0003",2,S
PD 002/26 R1,RIOPREVIDÊNCIA - FUNDO UNICO DE PREVIDENCIA SOCIAL DO ESTADO DO RIO DE JANEIRO,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 12 Lote: 1,197293,5835.013.0046,"CAIXA SOM AMPLIFICADA,NUMERO CANAIS: 2, MATERIAL CAIXA: MADEIRA, COR: PRETA, IMPEDANCIA: 8 Ohm, POTENCIA RMS: 600 W, ENTRADA: XLR(BALANCEADA), P10(6,35 MM), RCA (L/R), P2(3,5 ESTEREO), USB, CARTAO SD, SAIDA: XRL, ALIMENTACAO: 110/220 V, FALANTES: 01 ALTO FALANTE DE 12`` E 01 TWEETER, DIMENSOES (L X H X P), CAIXA: 602 X 356 X 350 MM, CARACTERISTICAS ESPECIAIS: AMPLIFICACAO HIBRIDA CLASS D + CLASS AB, FORMA FORNECIMENTO: UNIDADE - ID:197293 - Código do Item:5835.013.0046",2,S
PD 003/24,SEDCON - SECRETARIA DE ESTADO DE DEFESA DO CONSUMIDOR,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,136273,0672.002.0156,"SERVICOS DE FORNECIMENTO DE REFEICOES PREPARADAS, LANCHES E SIMILARES,DESCRIÇÃO: CONTRATACAO DE EMPRESA ESPECIALIZADA NA PRESTACAO DE SERVICOS DE PREPARO E DISTRIBUICAO DE REFEICOES PREPARADAS, LANCHES E SIMILARES - ID:136273 - Código do Item:0672.002.0156",1,S
PD 003/26,SEPPENRJ - SECRETARIA DE ESTADO DE POLICIA PENAL,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,89214,0223.020.0061,"DEMOLICOES, RETIRADAS E REMOCOES,DESCRIÇÃO: CONTRATACAO DE EMPRESA ESPECIALIZADA PARA DEMOLICAO DE ALVENARIA SEM REAPROVEITAMENTO DO MATERIAL - ID:89214 - Código do Item:0223.020.0061",1,N
PD 003/26,SEFAZ - SECRETARIA DE ESTADO DE FAZENDA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,194732,8405.013.0806,"CAMISA,MODELO: POLO, CATEGORIA: UNISSEX, TIPO MANGA: CURTA, BOLSO - QUANTIDADE X POSICAO: SEM BOLSO, FECHAMENTO: BOTAO, COR: AZUL ROYAL, TAMANHO: P, MATERIAL: DRY FIT, LOGO: COM LOGO, FORMA FORNECIMENTO: UNIDADE - ID:194732 - Código do Item:8405.013.0806",20,N
PD 003/26,SEFAZ - SECRETARIA DE ESTADO DE FAZENDA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 2,194733,8405.013.0807,"CAMISA,MODELO: POLO, CATEGORIA: UNISSEX, TIPO MANGA: CURTA, BOLSO - QUANTIDADE X POSICAO: SEM BOLSO, FECHAMENTO: BOTAO, COR: AZUL ROYAL, TAMANHO: M, MATERIAL: DRY FIT, LOGO: COM LOGO, FORMA FORNECIMENTO: UNIDADE - ID:194733 - Código do Item:8405.013.0807",30,N
PD 003/26,SEFAZ - SECRETARIA DE ESTADO DE FAZENDA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 3,194734,8405.013.0808,"CAMISA,MODELO: POLO, CATEGORIA: UNISSEX, TIPO MANGA: CURTA, BOLSO - QUANTIDADE X POSICAO: SEM BOLSO, FECHAMENTO: BOTAO, COR: AZUL ROYAL, TAMANHO: G, MATERIAL: DRY-FIT, LOGO: COM LOGO, FORMA FORNECIMENTO: UNIDADE - ID:194734 - Código do Item:8405.013.0808",60,N
PD 003/26,SEFAZ - SECRETARIA DE ESTADO DE FAZENDA,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 4,194735,8405.013.0809,"CAMISA,MODELO: POLO, CATEGORIA: UNISSEX, TIPO MANGA: CURTA, BOLSO - QUANTIDADE X POSICAO: SEM BOLSO, FECHAMENTO: BOTAO, COR: AZUL ROYAL, TAMANHO: GG, MATERIAL: DRY-FIT, LOGO: COM LOGO, FORMA FORNECIMENTO: UNIDADE - ID:194735 - Código do Item:8405.013.0809",10,N
PD 004/25,DETRAN - DEPARTAMENTO DE TRÂNSITO DO ESTADO DO RJ,PROCESSO ELETRÔNICO DE DISPENSA - LEI 14.133/21,Item: 1,68291,0754.005.0002,"PRODUTOS PERSONALIZADOS,DESCRICAO: CONTRATACAO DE EMPRESA ESPECIALIZADA NA CONFECCAO DE CORDOES PARA CRACHA PERSONALIZADOS - ID:68291 - Código do Item:0754.005.0002",5000,S
